data,_freq
4377034022|충청북도 음성군 대화1길 50|레이채,1
4377034022|충청북도 음성군 대화1길 44-8|대소웰메이드타운,1
4377034022|충청북도 음성군 대금로 552-12|대소두진하트리움,1
4377034022|충청북도 음성군 대화1길 58-12|대소한양1,1
4377034022|충청북도 음성군 대화1길 58-12|대소한양2,1
4377034023|충청북도 음성군 대금로 654|음성SK VIEW,1
4377034023|충청북도 음성군 대금로 686-1|이안음성대소아파트,1
4377034025|충청북도 음성군 신내로 148-8|한미금강,1
4377034025|충청북도 음성군 대동로 503|조원무궁화아파트,1
4377034027|충청북도 음성군 대동로 809-5|기흥윗마을,1
4377034029|충청북도 음성군 삼양로 730-27|풀무원사원,1
4377034031|충청북도 음성군 대풍산단로 12-8|융보목련,1
4377034031|충청북도 음성군 대금로379번길 16|기흥아랫마을,1
4377034032|충청북도 음성군 대청로 17|음성대소부영,1
4377034032|충청북도 음성군 대금로105번길 5|산수화,1
4377035021|충청북도 음성군 덕정로65번길 16|삼성명지,1
4377035021|충청북도 음성군 덕정로 110|별무늬,1
4377035021|충청북도 음성군 덕정로30번길 19|꽃무늬,1
4377035021|충청북도 음성군 덕정로 106-13|진달래아파트,1
4377035021|충청북도 음성군 대성로 519-1|한빛,1
4377035021|충청북도 음성군 덕정로 29-7|음성삼성휴먼시아,1
4377035028|충청북도 음성군 대성로 417|스타플렉스사원,1
4377035029|충청북도 음성군 대덕로 168|태양사원아파트,1
4377036021|충청북도 음성군 음성로 1663-12|태경에코그린아파트,1
4377037021|충청북도 음성군 거일길 27-31|삼성래미안,1
4377037021|충청북도 음성군 장감로188번길 12-8|동부전자사원,1
4377037021|충청북도 음성군 거일길 27-38|드림타워,1
4377037021|충청북도 음성군 가곡로 34-10|오향리남강리버스타운,1
4377037021|충청북도 음성군 오향로 31|음성감곡휴먼시아,1
4380025025|충청북도 단양군 별곡3로 39-16|신성단양미소지움,1
4380025026|충청북도 단양군 도전9나길 19|화성,1
4380025027|충청북도 단양군 상진2로 31|단양코아루해피트리,1
4380025027|충청북도 단양군 상진17길 11|공간가든,1
4380025027|충청북도 단양군 상진6길 24|백광사원,1
4380025027|충청북도 단양군 상진2로 17|두진임대아파트,1
4380025327|충청북도 단양군 평동9길 10|하나아파트,1
4380025327|충청북도 단양군 평동4로 126|평동한라,1
4380025327|충청북도 단양군 평동38길 19|단양태양드림빌,1
4380025327|충청북도 단양군 평동4로 126|공간가든2,1
4413110200|충청남도 천안동남구 복자1길 17|성황비둘기,1
4413110200|충청남도 천안동남구 대흥로 296|씨티뷰(원룸),1
4413110200|충청남도 천안동남구 대흥로 298|씨티뷰,1
4413110300|충청남도 천안동남구 공설시장3길 18-1|류진시티,1
4413110300|충청남도 천안동남구 문화1길 11|RyujinVill(71-0),1
4413110300|충청남도 천안동남구 버들로 21|거송그랑데리움,1
4413110400|충청남도 천안동남구 작은서릿말길 15|보형,1
4413110500|충청남도 천안동남구 큰시장길 37|파고다,1
4413110500|충청남도 천안동남구 천안천공원5길 14|금성3,1
4413110500|충청남도 천안동남구 천안천공원5길 14|금성1,1
4413110500|충청남도 천안동남구 천안천공원5길 24|금성2,1
4413110500|충청남도 천안동남구 미나릿길 39-1|형우이즈뷰아파트2차1동,1
4413110500|충청남도 천안동남구 대흥로 90|영성펜타폴리스25,1
4413110500|충청남도 천안동남구 영성동2길 7|형우이즈뷰아파트,1
4413110500|충청남도 천안동남구 중앙로 45|그랑채,1
4413110600|충청남도 천안동남구 동리길 7|정남캐슬,1
4413110600|충청남도 천안동남구 동리길 22-1|씨타운,1
4413110700|충청남도 천안동남구 원성천2길 20|우성5,1
4413110700|충청남도 천안동남구 원거리7길 30|비둘기(AB),1
4413110700|충청남도 천안동남구 충무로 455-3|우성브이아이피,1
4413110700|충청남도 천안동남구 원거리12길 6|우성6,1
4413110700|충청남도 천안동남구 고재18길 12|영웅,1
4413110700|충청남도 천안동남구 고재6길 59|태성산호,1
4413110700|충청남도 천안동남구 원성2길 8|우성,1
4413110700|충청남도 천안동남구 원거리10길 2|우성(주택),1
4413110700|충청남도 천안동남구 원성4길 37|신성맨숀,1
4413110700|충청남도 천안동남구 충절로 190|극동,1
4413110700|충청남도 천안동남구 원성5길 17|초원라이프,1
4413110700|충청남도 천안동남구 고재1길 6|메가시티2,1
4413110800|충청남도 천안동남구 청수로 136-8|구성I-PARK,1
4413110800|충청남도 천안동남구 충절로 295-14|쌍용,1
4413110800|충청남도 천안동남구 구성14길 16|동원,1
4413110800|충청남도 천안동남구 충절로 303|향목그라비스,1
4413110800|충청남도 천안동남구 천안대로 483-8|신성천안미소지움,1
4413110800|충청남도 천안동남구 대흥로 35|구성휴먼시아,1
4413110900|충청남도 천안동남구 청수로 71-7|극동2차,1
4413110900|충청남도 천안동남구 청수로 98|청솔엘지에스케이,1
4413110900|충청남도 천안동남구 청수로 99|극동1차,1
4413110900|충청남도 천안동남구 청수3길 30|노브럴하우스,1
4413111100|충청남도 천안동남구 청수14로 16|우미린,1
4413111100|충청남도 천안동남구 청수14로 13|천안청수 꿈에그린,1
4413111100|충청남도 천안동남구 청수8로 72|산운마을 부영사랑으로,1
4413111100|충청남도 천안동남구 청당3길 147|행정타운 두산위브더파크,1
4413111100|충청남도 천안동남구 청당2길 118|청당마을벽산블루밍,1
4413111100|충청남도 천안동남구 청수4로 11|한양수자인,1
4413111100|충청남도 천안동남구 청수14로 117|중흥S클래스산운마을,1
4413111100|충청남도 천안동남구 청당4로 60|청당동 한양수자인 블루시티,1
4413111100|충청남도 천안동남구 풍세로 770|청당마을신도브래뉴,1
4413111100|충청남도 천안동남구 광풍로 1800|청당코오롱하늘채,1
4413111100|충청남도 천안동남구 청수14로 29|버들마을,1
4413111100|충청남도 천안동남구 청수8로 71|산운마을,1
4413111300|충청남도 천안동남구 천안여상로 59|한양,1
4413111300|충청남도 천안동남구 양지15길 18-1|세정,1
4413111300|충청남도 천안동남구 봉명1길 60|성지,1
4413111300|충청남도 천안동남구 쌍용대로 150|대우목화(5차),1
4413111300|충청남도 천안동남구 양지14길 19-5|공작(가나),1
4413111300|충청남도 천안동남구 봉명4길 29|봉서산아이파크,1
4413111300|충청남도 천안동남구 양지4길 25|봉명동선경,1
4413111300|충청남도 천안동남구 봉명1길 55|대우목화(6차),1
4413111300|충청남도 천안동남구 봉서8길 13|봉명청솔(3차),1
4413111300|충청남도 천안동남구 봉명로 46|(207-1),1
4413111400|충청남도 천안동남구 충무로 309|학산,1
4413111400|충청남도 천안동남구 다가말2길 70|일봉산해피트리,1
4413111400|충청남도 천안동남구 다가말2길 54|일봉공원한화꿈에그린,1
4413111400|충청남도 천안동남구 천안천공원2길 28|웰스빌,1
4413111400|충청남도 천안동남구 천안천공원5길 51|삼오연립(A동),1
"4413111400|충청남도 천안동남구 천안천공원2길 6|국민(가,나)",1
4413111400|충청남도 천안동남구 다가11길 1|활림3차크로바,1
4413111400|충청남도 천안동남구 풍세로 965|아트빌,1
4413111500|충청남도 천안동남구 새말1길 47|용곡더쉴,1
4413111500|충청남도 천안동남구 용곡2길 43-11|용곡한라비발디,1
4413111500|충청남도 천안동남구 일봉로 71|용곡마을동일하이빌(1단지),1
4413111500|충청남도 천안동남구 풍세로 769-28|용곡마을세광2차엔리치타워,1
4413111500|충청남도 천안동남구 풍세로 801-23|용곡1차세광엔리치타워,1
4413111500|충청남도 천안동남구 일봉로 72|용곡마을동일하이빌(2단지),1
4413111500|충청남도 천안동남구 용곡5길 37-6|용곡동 우림필유,1
4413111500|충청남도 천안동남구 일봉로 88|용곡동일하이빌 하이씨티 3단지,1
4413111500|충청남도 천안동남구 용곡5길 34|용곡동일하이빌 하이씨티 4단지,1
4413111500|충청남도 천안동남구 용곡4길 20|용곡마을아이파크,1
4413111500|충청남도 천안동남구 일봉로 110|용곡삼성쉐르빌,1
4413111600|충청남도 천안동남구 서부대로 257-8|신방동대주피오레,1
4413111600|충청남도 천안동남구 새말4길 5|신동아목련,1
4413111600|충청남도 천안동남구 통정3로 68|신방한성필하우스,1
4413111600|충청남도 천안동남구 통정9로 75|신방 한라비발디,1
4413111600|충청남도 천안동남구 서부대로 226-12|한라동백2,1
4413111600|충청남도 천안동남구 통정9로 51|신방푸르지오,1
4413111600|충청남도 천안동남구 일봉로 20|성지새말2,1
4413111600|충청남도 천안동남구 서부대로 252|두레현대2,1
4413111600|충청남도 천안동남구 서부대로 226-11|향촌현대,1
4413111600|충청남도 천안동남구 새말4길 12|현대2,1
4413111600|충청남도 천안동남구 일봉로 17|성지새말1,1
4413111600|충청남도 천안동남구 일봉로 34|두레현대1,1
4413111600|충청남도 천안동남구 통정3로 77|천안 하나리움 아인스파크,1
4413111600|충청남도 천안동남구 통정11로 80|천안신방행복주택,1
4413111600|충청남도 천안동남구 신촌1길 16|보광그랑베르,1
4413111700|충청남도 천안동남구 순천향4길 4|쌍용신성,1
4413111700|충청남도 천안동남구 봉명1길 17|대우목화4,1
4413111700|충청남도 천안동남구 순천향1길 25|임광,1
4413111700|충청남도 천안동남구 봉명1길 1|대우장미,1
4413111800|충청남도 천안동남구 중앙로 255-11|우방유쉘(905),1
4413111800|충청남도 천안동남구 신부12길 44|새한(5),1
4413111800|충청남도 천안동남구 터미널9길 59|대림한들,1
4413111800|충청남도 천안동남구 북일로 70|힐스테이트 천안 신부,1
4413111800|충청남도 천안동남구 터미널6길 12|대림한숲,1
4413111800|충청남도 천안동남구 신원2길 61|신부동도솔노블시티동문굿모닝힐,1
4413111800|충청남도 천안동남구 중앙로 281-14|우방,1
4413111800|충청남도 천안동남구 천안천8길 45|방죽안휴먼시아,1
4413111800|충청남도 천안동남구 중앙로 255-21|우방유쉘(910),1
4413111800|충청남도 천안동남구 중앙로 255-12|우방유쉘,1
4413111800|충청남도 천안동남구 신원2길 88|새한(8),1
4413111800|충청남도 천안동남구 중앙로 265-31|청광플러스원,1
4413111800|충청남도 천안동남구 신부5길 39|새한(7),1
4413111800|충청남도 천안동남구 신원2길 88-1|새한6,1
4413111800|충청남도 천안동남구 터미널9길 13|동아태조,1
4413111800|충청남도 천안동남구 터미널9길 31|대림한내,1
4413111800|충청남도 천안동남구 신원3길 33|동남로얄,1
4413111800|충청남도 천안동남구 신원3길 34|신부동극동아파트,1
4413111800|충청남도 천안동남구 먹거리11길 5|스카이타워,1
4413111800|충청남도 천안동남구 신부15길 7|한화,1
4413111900|충청남도 천안동남구 성불사길 17|안서2차e-편안세상,1
4413111900|충청남도 천안동남구 성불사길 41|대림1차이편한세상,1
4413111900|충청남도 천안동남구 성불사길 36|부경파크빌2차,1
4413111900|충청남도 천안동남구 문암1길 68|안서금호어울림,1
4413111900|충청남도 천안동남구 안서1길 5-16|고운여의주아파트,1
4413111900|충청남도 천안동남구 각원사길 114-7|안서 코아루,1
4413111900|충청남도 천안동남구 각원사길 59-5|동보스타빌,1
4413111900|충청남도 천안동남구 문암2길 14-6|메가시티1,1
4413111900|충청남도 천안동남구 문암4길 14|리빙골드레지던스,1
4413125021|충청남도 천안동남구 서리1길 19-9|재동보라,1
4413125021|충청남도 천안동남구 서리1길 19-12|재동타워,1
4413125033|충청남도 천안동남구 신계5길 47|목천신도브래뉴1차,1
4413125033|충청남도 천안동남구 목천안터2길 19|목천신도브래뉴2차,1
4413125033|충청남도 천안동남구 목천안터2길 9|연합초원,1
4413125033|충청남도 천안동남구 충절로 867|이스트블루,1
4413125033|충청남도 천안동남구 신계1길 41|천안목천동우1차,1
4413125033|충청남도 천안동남구 충절로 874|천안목천 협성엠파이어,1
4413125033|충청남도 천안동남구 충절로 892|목천이수프라임,1
4413125035|충청남도 천안동남구 충절로 687|세광엔리치빌1차,1
4413125036|충청남도 천안동남구 삼성5길 42|원앙마을부영1차,1
4413125036|충청남도 천안동남구 삼성5길 41|원앙마을부영2차,1
4413133021|충청남도 천안동남구 복구정3길 6-5|금오,1
4413133022|충청남도 천안동남구 충절로 1456|중앙,1
4413136022|충청남도 천안동남구 아우내장터1길 10|병천모드니에,1
4413136022|충청남도 천안동남구 아우내장터1길 7|아우네아파트,1
4413136023|충청남도 천안동남구 충절로 1896|레이크팰리스,1
4413310100|충청남도 천안서북구 와촌4길 19|천안신성미소시티,1
4413310200|충청남도 천안서북구 서부7길 11|삼풍빌라,1
4413310200|충청남도 천안서북구 도원4길 19|영웅파크빌,1
4413310200|충청남도 천안서북구 천안천6길 33|천안역 우방 아이유쉘,1
4413310200|충청남도 천안서북구 성정8길 14|성정활림2목련,1
4413310200|충청남도 천안서북구 성정11길 18|장군(맨션),1
4413310200|충청남도 천안서북구 선영1길 2|우영,1
4413310200|충청남도 천안서북구 성정7길 36|경성훼미리,1
4413310200|충청남도 천안서북구 선영10길 12|활림1차,1
4413310200|충청남도 천안서북구 성정로 139-10|한도,1
4413310200|충청남도 천안서북구 서부16길 49|대우목화2,1
4413310200|충청남도 천안서북구 성정15길 6|대우성촌프라자,1
4413310200|충청남도 천안서북구 서부19길 54|지정마을,1
4413310200|충청남도 천안서북구 서부15길 41|대우성정프라자,1
4413310200|충청남도 천안서북구 서부16길 49|대우목화3,1
4413310200|충청남도 천안서북구 도원2길 39|선경,1
4413310200|충청남도 천안서북구 도원1길 22|건일(892),1
4413310200|충청남도 천안서북구 서부18길 33|건일(628-11),1
4413310200|충청남도 천안서북구 성정로 75|주공5-1,1
4413310200|충청남도 천안서북구 서부16길 49|대우목화1,1
4413310200|충청남도 천안서북구 오성로 120|프라지움5차(프라지움스타일),1
4413310200|충청남도 천안서북구 서부4길 34|화승,1
4413310200|충청남도 천안서북구 성정공원3길 4|학산리젠다빌3차,1
4413310200|충청남도 천안서북구 서부대로 648-13|주공6-1,1
4413310200|충청남도 천안서북구 쌍용대로 289-11|주공6-3,1
4413310200|충청남도 천안서북구 성정공원6길 37|프라지움7차,1
4413310200|충청남도 천안서북구 성정공원3길 29|해피드림,1
4413310200|충청남도 천안서북구 성정공원7길 3|하이스타운3차,1
4413310200|충청남도 천안서북구 쌍용대로 289-28|주공6단지,1
4413310200|충청남도 천안서북구 성정로 75|주공5-2,1
4413310200|충청남도 천안서북구 성정공원3길 14|프라지움10차아파트,1
4413310200|충청남도 천안서북구 동서대로 165|프라지움11차아파트,1
4413310200|충청남도 천안서북구 성정두정로 35|프라지움3차,1
4413310200|충청남도 천안서북구 성정두정로 43|에프엠25,1
4413310200|충청남도 천안서북구 성정두정로 14|스위스캐슬,1
4413310200|충청남도 천안서북구 오성로 130|프라지움8차,1
4413310200|충청남도 천안서북구 성정공원6길 1-12|프라지움6차,1
4413310200|충청남도 천안서북구 성정두정로 19|리슈빌디에스,1
4413310200|충청남도 천안서북구 성정공원7길 9|모아엘가워너비,1
4413310200|충청남도 천안서북구 동서대로 129-22|학산리젠다빌-2차-A동,1
4413310200|충청남도 천안서북구 성정공원5로 37|엔젤팰리스,1
4413310200|충청남도 천안서북구 동서대로 129-20|학산리젠다빌-2차-B동,1
4413310200|충청남도 천안서북구 성정두정로 21|해피드림2차,1
4413310200|충청남도 천안서북구 성정공원6길 9-9|부강타워빌,1
4413310200|충청남도 천안서북구 쌍용대로 348|에프엠21,1
4413310200|충청남도 천안서북구 성정공원6길 26|더리치빌,1
4413310200|충청남도 천안서북구 성정공원3길 6|라임스톤,1
4413310200|충청남도 천안서북구 성정공원6길 10|골든브릿지,1
4413310200|충청남도 천안서북구 성정공원6길 36|평화로운나날,1
4413310200|충청남도 천안서북구 성정공원6길 23-6|경은하우스,1
4413310200|충청남도 천안서북구 성정공원6길 25|미소진하우스,1
4413310200|충청남도 천안서북구 성정공원5로 10-12|블루힐 화이트힐,1
4413310200|충청남도 천안서북구 성정공원6길 23-4|우리하우스,1
4413310200|충청남도 천안서북구 성정공원5로 10-6|서올하우스,1
4413310300|충청남도 천안서북구 한들3로 100|백석마을아이파크,1
4413310300|충청남도 천안서북구 한들3로 107|백석리슈빌,1
4413310300|충청남도 천안서북구 한들2로 88|천안백석푸르지오,1
4413310300|충청남도 천안서북구 번영로 278-11|백석벽산블루밍2차,1
4413310300|충청남도 천안서북구 번영로 306-15|브라운스톤,1
4413310300|충청남도 천안서북구 한들3로 35-23|백석2차아이파크,1
4413310300|충청남도 천안서북구 한들3로 36-17|천안 백석3차 IPARK,1
4413310300|충청남도 천안서북구 한들1로 152-9|백석마을중흥에스-클래스,1
4413310300|충청남도 천안서북구 백석3로 69|그린빌1차,1
4413310300|충청남도 천안서북구 백석2길 40|호반리젠시빌,1
4413310300|충청남도 천안서북구 번영로 278-12|백석벽산블루밍1차,1
4413310300|충청남도 천안서북구 한들3로 70|백석 더샵 아파트,1
4413310300|충청남도 천안서북구 백석3로 91|그린빌2,1
4413310300|충청남도 천안서북구 백석로 136|현대,1
4413310300|충청남도 천안서북구 백석3로 70|주공3단지,1
4413310300|충청남도 천안서북구 한들1로 88|천안백석엘에이치천년나무1단지,1
4413310300|충청남도 천안서북구 한들1로 9-25|백석동펜타폴리스5차,1
4413310400|충청남도 천안서북구 천안대로 999-7|두정역이안더센트럴,1
4413310400|충청남도 천안서북구 늘푸른1길 29|세광엔리치빌3,1
4413310400|충청남도 천안서북구 두정중2길 12|이편한세상,1
4413310400|충청남도 천안서북구 북일로 21|e편한세상 두정3차,1
4413310400|충청남도 천안서북구 늘푸른1길 45|세광엔리치빌2,1
4413310400|충청남도 천안서북구 두정역길 48|두정역푸르지오,1
4413310400|충청남도 천안서북구 늘푸른1길 19|부경파크빌,1
4413310400|충청남도 천안서북구 늘푸른1길 32|서해그랑블,1
4413310400|충청남도 천안서북구 봉정로 366|한성필하우스3차,1
4413310400|충청남도 천안서북구 두정역서5길 11|우남1차,1
4413310400|충청남도 천안서북구 두정역서1길 22|우남2차,1
4413310400|충청남도 천안서북구 부성6길 11|한성스위트빌,1
4413310400|충청남도 천안서북구 노태산로 145|이편한세상-천안두정2차,1
4413310400|충청남도 천안서북구 천안대로 969|두정역코아루스위트,1
4413310400|충청남도 천안서북구 두정고1길 9|두정5차푸르지오,1
4413310400|충청남도 천안서북구 두정고7길 9|대주파크빌(101동),1
4413310400|충청남도 천안서북구 두정고7길 10|대주파크빌(102동),1
4413310400|충청남도 천안서북구 두정중5길 15|대우2차,1
4413310400|충청남도 천안서북구 두정상가5길 22|센텀타워,1
4413310400|충청남도 천안서북구 늘푸른1길 50|두정4차푸르지오,1
4413310400|충청남도 천안서북구 성정두정로 142|두정3푸르지오,1
4413310400|충청남도 천안서북구 두정공단2길 50|e편한세상 두정4차,1
4413310400|충청남도 천안서북구 봉정로 365|대우그린,1
4413310400|충청남도 천안서북구 늘푸른6길 41|극동늘푸른,1
4413310400|충청남도 천안서북구 두정중11길 17|경남아너스빌(대아아이투빌-1),1
4413310400|충청남도 천안서북구 오성로 115|프라지움9차,1
4413310400|충청남도 천안서북구 봉정로 381|주공그린(8단지),1
4413310400|충청남도 천안서북구 두정상가8길 55|아델리아,1
4413310400|충청남도 천안서북구 두정상가3길 32|모던타워,1
4413310400|충청남도 천안서북구 두정상가5길 2|해피드림4차,1
4413310400|충청남도 천안서북구 두정상가5길 6|해피드림3차,1
4413310400|충청남도 천안서북구 두정고8길 24|한성필하우스-1,1
4413310400|충청남도 천안서북구 두정상가3길 20|더리치빌2,1
4413310400|충청남도 천안서북구 두정상가5길 20|서울highvillⅠ,1
4413310400|충청남도 천안서북구 두정상가5길 3|두정래미안,1
4413310400|충청남도 천안서북구 성정두정로 70|아크로텔천안두정,1
4413310400|충청남도 천안서북구 두정상가4길 18|코스모빌2,1
4413310400|충청남도 천안서북구 두정상가5길 12|첼시빌,1
4413310400|충청남도 천안서북구 두정상가8길 51|두정하이빌1,1
4413310400|충청남도 천안서북구 두정상가5길 14|석성빌,1
4413310400|충청남도 천안서북구  12-1|천안두정엘에이치1단지,1
4413310400|충청남도 천안서북구 두정상가2길 19|라온시티,1
4413310400|충청남도 천안서북구 두정상가5길 16|서울HighvillⅡ,1
4413310400|충청남도 천안서북구 두정상가8길 53|두정하이빌2,1
4413310400|충청남도 천안서북구 두정로 216|프라지움2,1
4413310400|충청남도 천안서북구 두정상가8길 21|카사보니따,1
4413310400|충청남도 천안서북구 성정두정로 71|하이스타운프라임,1
4413310400|충청남도 천안서북구 두정상가2길 10|에프엠22,1
4413310400|충청남도 천안서북구 두정상가1길 3|벨라지오,1
4413310400|충청남도 천안서북구 두정상가4길 20-1|두정동휴스빌,1
4413310400|충청남도 천안서북구 두정상가5길 10|리첸스,1
4413310400|충청남도 천안서북구 두정상가1길 32-4|카리브힐타운1,1
4413310400|충청남도 천안서북구 두정상가8길 19|리찌하우스,1
4413310400|충청남도 천안서북구 두정상가8길 43|라사리아,1
4413310400|충청남도 천안서북구 두정상가8길 47|예일하우스,1
4413310400|충청남도 천안서북구 두정상가4길 20|코스모빌1,1
4413310400|충청남도 천안서북구 오성로 141|세종타워빌,1
4413310400|충청남도 천안서북구 두정상가1길 27|프라지움,1
4413310400|충청남도 천안서북구 두정로 212|천안펜타폴리스2차,1
4413310400|충청남도 천안서북구 성정두정로 82|두정역펜타폴리스,1
4413310400|충청남도 천안서북구 두정상가8길 11|에프엠20,1
4413310400|충청남도 천안서북구 두정상가8길 30|하이스타운,1
4413310400|충청남도 천안서북구 두정상가8길 49|팔라디움,1
4413310400|충청남도 천안서북구 두정상가1길 32-16|더쉼,1
4413310400|충청남도 천안서북구 오성로 151|리베하임,1
4413310400|충청남도 천안서북구 두정상가4길 27|스마트홈,1
4413310400|충청남도 천안서북구 두정상가8길 41|엠포리오,1
4413310400|충청남도 천안서북구 두정상가4길 32-6|두정미소마을,1
4413310400|충청남도 천안서북구 두정상가7길 12|오렌지빌,1
4413310500|충청남도 천안서북구 성성6로 111|천안 레이크타운 푸르지오,1
4413310500|충청남도 천안서북구 성성6로 21|천안시티자이,1
4413310500|충청남도 천안서북구 성성9로 14|천안레이크타운2차 푸르지오,1
4413310600|충청남도 천안서북구 3공단6로 125|e편한세상 스마일시티 2차,1
4413310600|충청남도 천안서북구 3공단6로 33|천안한화꿈에그린스마일시티,1
4413310600|충청남도 천안서북구 3공단6로 123|천안스마일시티효성해링턴플레이스,1
4413310600|충청남도 천안서북구 3공단6로 85-27|e편한세상 스마일시티,1
4413310700|충청남도 천안서북구 봉서산1길 35|파크밸리 동일하이빌,1
4413310700|충청남도 천안서북구 월봉4로 91|월봉현대,1
4413310700|충청남도 천안서북구 미라2길 19|광명,1
4413310700|충청남도 천안서북구 충무로 170-8|범양마더빌2차,1
4413310700|충청남도 천안서북구 충무로 93|쌍용역푸르지오,1
4413310700|충청남도 천안서북구 미라15길 24|대우타워,1
4413310700|충청남도 천안서북구 월봉로 131|용암동아벽산,1
4413310700|충청남도 천안서북구 쌍용11길 33|라이프타운,1
4413310700|충청남도 천안서북구 쌍용17길 8|쌍용모란,1
4413310700|충청남도 천안서북구 월봉4로 140-16|월봉태영,1
4413310700|충청남도 천안서북구 충무로 5-16|쌍용동일하이빌,1
4413310700|충청남도 천안서북구 미라5길 12|쌍용두산위브,1
4413310700|충청남도 천안서북구 새말3길 29|현대1,1
4413310700|충청남도 천안서북구 충무로 170-5|범양마더빌,1
4413310700|충청남도 천안서북구 봉서5길 11-19|일성2,1
4413310700|충청남도 천안서북구 월봉4로 120-16|월봉일성5,1
4413310700|충청남도 천안서북구 월봉1길 15|쌍용자이,1
4413310700|충청남도 천안서북구 충무로 208|현대3,1
4413310700|충청남도 천안서북구 충무로 124-24|현대6차1단지,1
4413310700|충청남도 천안서북구 충무로 124-25|현대6차2단지,1
4413310700|충청남도 천안서북구 쌍용17길 52|상록수현대,1
4413310700|충청남도 천안서북구 쌍용17길 25|일성3차(능수),1
4413310700|충청남도 천안서북구 월봉4로 140-14|월봉벽산,1
4413310700|충청남도 천안서북구 봉서7길 13|일성,1
4413310700|충청남도 천안서북구 쌍용16길 41|일성다래,1
4413310700|충청남도 천안서북구 다가말2길 14|이화,1
"4413310700|충청남도 천안서북구 봉서산샛길 64|쌍용마을 뜨란채,주공아파트",1
4413310700|충청남도 천안서북구 월봉로 15|천안 쌍용역 코오롱하늘채,1
4413310700|충청남도 천안서북구 월봉4로 88-11|월봉대우,1
4413310700|충청남도 천안서북구 쌍용11길 58|주공7단지3차,1
4413310700|충청남도 천안서북구 충무로 158-10|해누리선경,1
4413310700|충청남도 천안서북구 충무로 143-8|계룡푸른마을,1
4413310700|충청남도 천안서북구 쌍용17길 13|한라동백,1
4413310700|충청남도 천안서북구 쌍용18길 61|세경개나리,1
4413310700|충청남도 천안서북구 월봉4로 140-9|월봉청솔1단지,1
4413310700|충청남도 천안서북구 쌍용18길 69|시영2차근로복지,1
4413310700|충청남도 천안서북구 월봉7길 77|월봉청솔2차,1
4413310700|충청남도 천안서북구 새말4길 36|경동,1
4413310700|충청남도 천안서북구 봉서2길 7|시영1차근로복지,1
4413310700|충청남도 천안서북구 쌍용11길 55|주공7단지2차,1
4413310700|충청남도 천안서북구 봉서산샛길 65|주공9,1
4413310700|충청남도 천안서북구 쌍용11길 57|주공7단지1차,1
4413310700|충청남도 천안서북구 서부대로 400|BENZOIN HOUSE,1
4413310700|충청남도 천안서북구 미라6길 29|스타팰리스,1
4413310800|충청남도 천안서북구 불당4로 106|천안불당우방아이유쉘트윈팰리스,1
4413310800|충청남도 천안서북구 공원로 196|펜타포트(103동),1
4413310800|충청남도 천안서북구 봉서산로 85|호반리젠시빌스위트,1
4413310800|충청남도 천안서북구 불당11로 82|대원칸타빌,1
4413310800|충청남도 천안서북구 불당26로 122|불당파크푸르지오2단지,1
4413310800|충청남도 천안서북구 공원로 195|펜타포트(101동 102동),1
4413310800|충청남도 천안서북구 불당26로 144|불당파크푸르지오1단지,1
4413310800|충청남도 천안서북구 불당19로 111|천안불당린스트라우스2단지,1
4413310800|충청남도 천안서북구 불당26로 80|지웰시티푸르지오 1단지,1
4413310800|충청남도 천안서북구 불당26로 50|지웰시티푸르지오 2단지,1
4413310800|충청남도 천안서북구 불당21로 40|천안불당 호반써밋플레이스,1
4413310800|충청남도 천안서북구 광장로 260|한화꿈에그린,1
4413310800|충청남도 천안서북구 불당26로 77|천안 불당 지웰 더샵,1
4413310800|충청남도 천안서북구 불당24로 38|천안불당 지웰푸르지오,1
4413310800|충청남도 천안서북구 시청로 73|동일하이빌,1
4413310800|충청남도 천안서북구 불당25로 8|불당 호반써밋플레이스 센터시티,1
4413310800|충청남도 천안서북구 불당19로 95|천안불당린스트라우스1단지,1
4413310800|충청남도 천안서북구 불당17길 14|불당아이파크,1
4413310800|충청남도 천안서북구 불당23로 13|불당이안,1
4413310800|충청남도 천안서북구 불당23로 10|호반 베르디움 센트로 포레,1
4413310800|충청남도 천안서북구 불당19로 200|불당 호반베르디움 The First,1
4413310800|충청남도 천안서북구 시청로 39|대동다숲,1
4413310800|충청남도 천안서북구 불당11로 68|불당한성필하우스,1
4413310800|충청남도 천안서북구 불당24로 10|불당리더힐스,1
4413310800|충청남도 천안서북구 불당26로 99|엘에이치천년나무7단지,1
4413310800|충청남도 천안서북구 불당14로 11|불당풍림아이원아파트,1
4413310800|충청남도 천안서북구 불당24로 9|천안불당엘에이치1단지,1
4413310800|충청남도 천안서북구 불당4로 111|불당 오딧세이,1
4413310800|충청남도 천안서북구 검은들3길 3|메가트로피,1
4413310800|충청남도 천안서북구 검은들3길 45|이노스위트,1
4413311000|충청남도 천안서북구 신당새터2길 55|신당코아루,1
4413311000|충청남도 천안서북구 천안대로 1287-1|e편한세상천안부성,1
4413311000|충청남도 천안서북구 신당새터2길 29-12|조승,1
4413325021|충청남도 천안서북구 성환3로 6|만경근생(449-106),1
4413325021|충청남도 천안서북구 성환10길 3-4|조양,1
4413325022|충청남도 천안서북구 성월2길 16|현대한솔,1
4413325022|충청남도 천안서북구 성환6길 24|지성보금자리,1
